Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
15, 24, 40, 0, 20, 0:0, 0:1, TECH_BRONZE_WORKING
15, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 26, 55, 10, 20, 0:0, 0:1, NO_TECH
15, 27, 80, 0, 10, 0:0, 0:1, NO_TECH
15, 28, 80, 10, 0, 0:0, 0:1, NO_TECH
15, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
16, 0, 40, 0, 0, 3:0, 1:1, NO_TECH
16, 1, 55, 20, 0, 5:0, 2:1, TECH_BRONZE_WORKING
16, 2, 20, 0, 20, 2:0, 2:1, NO_TECH
16, 3, 35, 55, 15, 1:0, 3:1, TECH_HORSEBACK_RIDING
16, 4, 45, 0, 0, 2:0, 3:1, NO_TECH
16, 5, 45, 0, 40, 3:0, 3:1, NO_TECH
16, 6, 30, 75, 0, 3:0, 3:1, TECH_ARCHERY
16, 7, 40, 20, 20, 2:0, 3:1, TECH_ARCHERY
16, 8, 35, 10, 35, 2:0, 2:1, NO_TECH
16, 9, 45, 45, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
16, 10, 35, 30, 0, 1:0, 2:1, NO_TECH
16, 11, 30, 0, 40, 2:0, 2:1, NO_TECH
16, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
16, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
16, 14, 40, 20, 0, 0:0, 0:1, NO_TECH
16, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 16, 100, 0, 0, 0:0, 0:1, NO_TECH
16, 17, 80, 0, 0, 0:0, 0:1, NO_TECH
16, 18, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
16, 19, 120, 25, 20, 0:0, 0:1, TECH_ARCHERY
16, 20, 35, 0, 15, 0:0, 0:1, NO_TECH
16, 21, 60, 0, 40, 0:0, 0:1, NO_TECH
16, 22, 80, 0, 0, 0:0, 0:1, NO_TECH
16, 23, 40, 0, 30, 0:0, 0:1, NO_TECH
16, 24, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
16, 25, 40, 45, 0, 0:0, 0:1, TECH_ARCHERY
16, 26, 55, 35, 20, 0:0, 0:1, TECH_ARCHERY
16, 27, 80, 0, 10, 0:0, 0:1, NO_TECH
16, 28, 100, 10, 0, 0:0, 0:1, NO_TECH
16, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
17, 0, 40, 10, 20, 3:0, 2:1, NO_TECH
17, 1, 55, 10, 0, 5:0, 2:1, TECH_THE_WHEEL
17, 2, 20, 0, 20, 1:0, 3:1, NO_TECH
17, 3, 45, 10, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
17, 4, 45, 0, 15, 2:0, 3:1, NO_TECH
17, 5, 45, 0, 40, 3:0, 3:1, NO_TECH
17, 6, 30, 75, 0, 2:0, 3:1, TECH_ARCHERY
17, 7, 70, 45, 0, 3:0, 3:1, TECH_ARCHERY
17, 8, 35, 10, 35, 1:0, 3:1, NO_TECH
17, 9, 30, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
17, 10, 35, 30, 0, 1:0, 2:1, NO_TECH
17, 11, 30, 0, 40, 2:0, 2:1, NO_TECH
17, 12, 40, 25, 0, 0:0, 0:1, NO_TECH
17, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
17, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 16, 100, 0, 0, 0:0, 0:1, NO_TECH
17, 17, 100, 0, 0, 0:0, 0:1, NO_TECH
17, 18, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
17, 19, 120, 25, 10, 0:0, 0:1, TECH_ARCHERY
17, 20, 35, 0, 15, 0:0, 0:1, NO_TECH
17, 21, 60, 0, 40, 0:0, 0:1, NO_TECH
17, 22, 80, 0, 0, 0:0, 0:1, NO_TECH
17, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
17, 24, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
17, 25, 40, 45, 0, 0:0, 0:1, TECH_ARCHERY
17, 26, 55, 35, 20, 0:0, 0:1, TECH_ARCHERY
17, 27, 100, 10, 10, 0:0, 0:1, NO_TECH
17, 28, 100, 10, 0, 0:0, 0:1, NO_TECH
17, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
18, 0, 30, 10, 20, 3:0, 2:1, NO_TECH
18, 1, 55, 10, 0, 3:0, 3:1, TECH_THE_WHEEL
18, 2, 20, 0, 20, 1:0, 3:1, NO_TECH
18, 3, 35, 10, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
18, 4, 45, 0, 15, 2:0, 3:1, NO_TECH
18, 5, 45, 0, 40, 2:0, 3:1, NO_TECH
18, 6, 30, 55, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
18, 7, 70, 75, 0, 3:0, 3:1, TECH_ARCHERY
18, 8, 35, 10, 15, 1:0, 3:1, TECH_HORSEBACK_RIDING
18, 9, 30, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
18, 10, 15, 10, 0, 1:0, 2:1, NO_TECH
18, 11, 20, 0, 20, 2:0, 3:1, NO_TECH
18, 12, 40, 20, 0, 0:0, 0:1, NO_TECH
18, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
18, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 16, 100, 0, 0, 0:0, 0:1, NO_TECH
18, 17, 100, 0, 10, 0:0, 0:1, NO_TECH
18, 18, 20, 20, 10, 0:0, 0:1, TECH_ARCHERY
18, 19, 120, 15, 10, 0:0, 0:1, TECH_ARCHERY
18, 20, 55, 0, 15, 0:0, 0:1, NO_TECH
18, 21, 60, 0, 20, 0:0, 0:1, NO_TECH
18, 22, 110, 0, 0, 0:0, 0:1, NO_TECH
18, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
18, 24, 40, 10, 0, 0:0, 0:1, TECH_ARCHERY
18, 25, 40, 55, 0, 0:0, 0:1, TECH_ARCHERY
18, 26, 55, 35, 15, 0:0, 0:1, TECH_ARCHERY
18, 27, 100, 10, 10, 0:0, 0:1, NO_TECH
18, 28, 120, 10, 0, 0:0, 0:1, NO_TECH
18, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
19, 0, 30, 10, 20, 3:0, 1:1, NO_TECH
19, 1, 55, 10, 20, 3:0, 3:1, TECH_THE_WHEEL
19, 2, 30, 0, 40, 1:0, 3:1, NO_TECH
19, 3, 60, 0, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
19, 4, 45, 0, 15, 2:0, 3:1, NO_TECH
19, 5, 73, 0, 40, 3:0, 3:1, NO_TECH
19, 6, 30, 20, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
19, 7, 70, 75, 10, 3:0, 3:1, TECH_ARCHERY
19, 8, 35, 0, 15, 1:0, 3:1, TECH_HORSEBACK_RIDING
19, 9, 30, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
19, 10, 15, 35, 0, 1:0, 2:1, NO_TECH
19, 11, 20, 0, 20, 1:0, 3:1, TECH_ARCHERY
19, 12, 40, 20, 0, 0:0, 0:1, NO_TECH
19, 13, 60, 10, 10, 0:0, 0:1, NO_TECH
19, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
19, 15, 40, 0, 0, 0:0, 0:1, TECH_THE_WHEEL
19, 16, 100, 0, 10, 0:0, 0:1, NO_TECH
19, 17, 100, 0, 10, 0:0, 0:1, NO_TECH
19, 18, 40, 20, 0, 0:0, 0:1, TECH_ARCHERY
19, 19, 120, 15, 10, 0:0, 0:1, TECH_ARCHERY
19, 20, 55, 0, 0, 0:0, 0:1, NO_TECH
19, 21, 60, 0, 20, 0:0, 0:1, NO_TECH
19, 22, 110, 0, 10, 0:0, 0:1, NO_TECH
19, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
19, 24, 40, 10, 0, 0:0, 0:1, TECH_ARCHERY
19, 25, 60, 75, 0, 0:0, 0:1, TECH_ARCHERY
19, 26, 55, 50, 15, 0:0, 0:1, TECH_ARCHERY
19, 27, 100, 10, 15, 0:0, 0:1, NO_TECH
19, 28, 120, 0, 0, 0:0, 0:1, NO_TECH
19, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
20, 0, 30, 10, 20, 3:0, 1:1, NO_TECH
20, 1, 55, 10, 20, 3:0, 3:1, TECH_THE_WHEEL
20, 2, 20, 0, 20, 1:0, 3:1, NO_TECH
20, 3, 60, 0, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
20, 4, 45, 0, 0, 2:0, 3:1, NO_TECH
20, 5, 73, 0, 40, 3:0, 3:1, NO_TECH
20, 6, 30, 70, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
20, 7, 70, 75, 10, 2:0, 3:1, TECH_ARCHERY
20, 8, 60, 15, 10, 2:0, 3:1, TECH_HORSEBACK_RIDING
20, 9, 30, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
20, 10, 15, 35, 0, 1:0, 2:1, NO_TECH
20, 11, 20, 0, 20, 1:0, 3:1, TECH_ARCHERY
20, 12, 40, 20, 0, 0:0, 0:1, NO_TECH
20, 13, 60, 10, 10, 0:0, 0:1, NO_TECH
20, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 15, 40, 0, 0, 0:0, 0:1, TECH_THE_WHEEL
20, 16, 100, 0, 10, 0:0, 0:1, NO_TECH
20, 17, 100, 0, 20, 0:0, 0:1, NO_TECH
20, 18, 40, 40, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 19, 120, 15, 0, 0:0, 0:1, TECH_ARCHERY
20, 20, 55, 0, 0, 0:0, 0:1, NO_TECH
20, 21, 60, 0, 20, 0:0, 0:1, NO_TECH
20, 22, 110, 0, 0, 0:0, 0:1, NO_TECH
20, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
20, 24, 40, 10, 0, 0:0, 0:1, TECH_ARCHERY
20, 25, 60, 50, 0, 0:0, 0:1, TECH_ARCHERY
20, 26, 55, 50, 15, 0:0, 0:1, TECH_ARCHERY
20, 27, 100, 35, 15, 0:0, 0:1, TECH_ARCHERY
20, 28, 120, 0, 0, 0:0, 0:1, NO_TECH
20, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
21, 0, 60, 10, 20, 4:0, 1:1, NO_TECH
21, 1, 55, 25, 20, 3:0, 3:1, TECH_THE_WHEEL
21, 2, 20, 0, 20, 1:0, 3:1, NO_TECH
21, 3, 60, 0, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
21, 4, 45, 10, 0, 2:0, 3:1, NO_TECH
21, 5, 73, 0, 40, 3:0, 3:1, NO_TECH
21, 6, 30, 100, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
21, 7, 50, 45, 10, 1:0, 3:1, TECH_ARCHERY
21, 8, 60, 40, 55, 1:0, 3:1, TECH_HORSEBACK_RIDING
21, 9, 30, 0, 40, 1:0, 3:1, TECH_STIRRUPS
21, 10, 25, 35, 20, 2:0, 2:1, NO_TECH
21, 11, 20, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
21, 12, 40, 20, 0, 0:0, 0:1, NO_TECH
21, 13, 80, 10, 20, 0:0, 0:1, NO_TECH
21, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 15, 40, 0, 0, 0:0, 0:1, TECH_THE_WHEEL
21, 16, 100, 0, 10, 0:0, 0:1, NO_TECH
21, 17, 100, 10, 20, 0:0, 0:1, NO_TECH
21, 18, 60, 40, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 19, 120, 35, 0, 0:0, 0:1, TECH_ARCHERY
21, 20, 55, 0, 0, 0:0, 0:1, NO_TECH
21, 21, 60, 0, 20, 0:0, 0:1, NO_TECH
21, 22, 80, 0, 0, 0:0, 0:1, NO_TECH
21, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
21, 24, 40, 10, 0, 0:0, 0:1, TECH_ARCHERY
21, 25, 80, 55, 0, 0:0, 0:1, TECH_ARCHERY
21, 26, 55, 50, 20, 0:0, 0:1, TECH_ARCHERY
21, 27, 100, 45, 15, 0:0, 0:1, TECH_ARCHERY
21, 28, 120, 0, 0, 0:0, 0:1, NO_TECH
21, 29, 70, 0, 20, 0:0, 0:1, NO_TECH
22, 0, 60, 50, 0, 4:0, 2:1, NO_TECH
22, 1, 45, 35, 40, 3:0, 3:1, TECH_IRON_WORKING
22, 2, 20, 0, 0, 1:0, 3:1, NO_TECH
22, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
22, 4, 45, 10, 0, 2:0, 3:1, NO_TECH
22, 5, 101, 0, 70, 3:0, 3:1, NO_TECH
22, 6, 55, 90, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
22, 7, 50, 20, 20, 1:0, 3:1, TECH_ARCHERY
22, 8, 60, 40, 55, 1:0, 3:1, TECH_HORSEBACK_RIDING
22, 9, 30, 10, 60, 1:0, 3:1, TECH_STIRRUPS
22, 10, 25, 35, 20, 2:0, 2:1, NO_TECH
22, 11, 20, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
22, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 13, 80, 10, 20, 0:0, 0:1, NO_TECH
22, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 15, 40, 0, 0, 0:0, 0:1, TECH_THE_WHEEL
22, 16, 100, 0, 10, 0:0, 0:1, NO_TECH
22, 17, 100, 10, 20, 0:0, 0:1, TECH_BRONZE_WORKING
22, 18, 60, 40, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 19, 120, 35, 0, 0:0, 0:1, TECH_ARCHERY
22, 20, 55, 0, 10, 0:0, 0:1, NO_TECH
22, 21, 60, 0, 20, 0:0, 0:1, NO_TECH
22, 22, 80, 0, 0, 0:0, 0:1, NO_TECH
22, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
22, 24, 60, 10, 0, 0:0, 0:1, TECH_ARCHERY
22, 25, 60, 55, 0, 0:0, 0:1, TECH_ARCHERY
22, 26, 75, 50, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 27, 120, 65, 15, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 28, 120, 0, 0, 0:0, 0:1, NO_TECH
22, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
23, 0, 60, 50, 0, 3:0, 2:1, NO_TECH
23, 1, 45, 70, 40, 3:0, 3:1, TECH_IRON_WORKING
23, 2, 20, 10, 0, 1:0, 3:1, NO_TECH
23, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
23, 4, 45, 10, 0, 2:0, 3:1, NO_TECH
23, 5, 101, 0, 70, 5:0, 3:1, NO_TECH
23, 6, 55, 90, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
23, 7, 40, 30, 20, 1:0, 3:1, TECH_ARCHERY
23, 8, 45, 40, 55, 1:0, 3:1, TECH_HORSEBACK_RIDING
23, 9, 55, 10, 60, 2:0, 3:1, TECH_STIRRUPS
23, 10, 25, 35, 40, 2:0, 3:1, NO_TECH
23, 11, 20, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
23, 12, 70, 0, 0, 0:0, 0:1, NO_TECH
23, 13, 80, 30, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 15, 60, 0, 0, 0:0, 0:1, TECH_THE_WHEEL
23, 16, 100, 0, 10, 0:0, 0:1, NO_TECH
23, 17, 100, 30, 20, 0:0, 0:1, TECH_BRONZE_WORKING
23, 18, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 19, 120, 55, 10, 0:0, 0:1, TECH_ARCHERY
23, 20, 55, 0, 10, 0:0, 0:1, NO_TECH
23, 21, 60, 0, 0, 0:0, 0:1, NO_TECH
23, 22, 110, 0, 0, 0:0, 0:1, NO_TECH
23, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
23, 24, 80, 0, 0, 0:0, 0:1, TECH_ARCHERY
23, 25, 80, 35, 0, 0:0, 0:1, TECH_ARCHERY
23, 26, 75, 50, 45, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 27, 120, 65, 15, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 28, 120, 10, 0, 0:0, 0:1, NO_TECH
23, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
24, 0, 60, 70, 0, 2:0, 2:1, NO_TECH
24, 1, 55, 60, 40, 4:0, 3:1, TECH_IRON_WORKING
24, 2, 20, 10, 20, 1:0, 3:1, NO_TECH
24, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
24, 4, 45, 10, 0, 2:0, 3:1, NO_TECH
24, 5, 129, 0, 70, 5:0, 3:1, NO_TECH
24, 6, 55, 90, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
24, 7, 50, 10, 40, 1:0, 3:1, TECH_ARCHERY
24, 8, 45, 15, 55, 1:0, 3:1, TECH_HORSEBACK_RIDING
24, 9, 45, 10, 100, 2:0, 3:1, TECH_STIRRUPS
24, 10, 10, 35, 40, 2:0, 3:1, NO_TECH
24, 11, 0, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
24, 12, 70, 0, 0, 0:0, 0:1, NO_TECH
24, 13, 80, 30, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
24, 15, 80, 0, 0, 0:0, 0:1, TECH_THE_WHEEL
24, 16, 100, 0, 10, 0:0, 0:1, NO_TECH
24, 17, 100, 20, 20, 0:0, 0:1, TECH_BRONZE_WORKING
24, 18, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 19, 120, 55, 10, 0:0, 0:1, TECH_ARCHERY
24, 20, 55, 0, 10, 0:0, 0:1, NO_TECH
24, 21, 60, 0, 0, 0:0, 0:1, NO_TECH
24, 22, 80, 0, 0, 0:0, 0:1, NO_TECH
24, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
24, 24, 80, 0, 0, 0:0, 0:1, TECH_ARCHERY
24, 25, 100, 55, 0, 0:0, 0:1, TECH_ARCHERY
24, 26, 75, 15, 45, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 27, 120, 65, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 28, 120, 10, 0, 0:0, 0:1, NO_TECH
24, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
25, 0, 60, 70, 20, 2:0, 3:1, NO_TECH
25, 1, 55, 35, 20, 4:0, 3:1, TECH_IRON_WORKING
25, 2, 20, 0, 0, 1:0, 3:1, NO_TECH
25, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
25, 4, 45, 10, 0, 2:0, 3:1, NO_TECH
25, 5, 129, 10, 40, 5:0, 3:1, NO_TECH
25, 6, 55, 135, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 7, 40, 30, 40, 1:0, 3:1, TECH_ARCHERY
25, 8, 45, 15, 75, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 9, 45, 10, 100, 2:0, 3:1, TECH_STIRRUPS
25, 10, 10, 10, 40, 2:0, 3:1, NO_TECH
25, 11, 0, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 12, 100, 0, 0, 0:0, 0:1, NO_TECH
25, 13, 105, 40, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 14, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
25, 15, 80, 0, 0, 0:0, 0:1, TECH_IRON_WORKING
25, 16, 100, 10, 10, 0:0, 0:1, NO_TECH
25, 17, 100, 20, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 18, 65, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 19, 120, 55, 10, 0:0, 0:1, TECH_ARCHERY
25, 20, 55, 0, 10, 0:0, 0:1, NO_TECH
25, 21, 60, 10, 0, 0:0, 0:1, NO_TECH
25, 22, 80, 0, 0, 0:0, 0:1, NO_TECH
25, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
25, 24, 100, 0, 0, 0:0, 0:1, TECH_ARCHERY
25, 25, 100, 55, 0, 0:0, 0:1, TECH_IRON_WORKING
25, 26, 75, 15, 45, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 27, 145, 40, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 28, 120, 10, 0, 0:0, 0:1, NO_TECH
25, 29, 40, 25, 20, 0:0, 0:1, NO_TECH
26, 0, 50, 70, 20, 2:0, 3:1, NO_TECH
26, 1, 55, 35, 20, 4:0, 3:1, TECH_IRON_WORKING
26, 2, 40, 0, 55, 3:0, 3:1, NO_TECH
26, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
26, 4, 35, 10, 0, 1:0, 3:1, TECH_THE_WHEEL
26, 5, 129, 20, 40, 5:0, 3:1, NO_TECH
26, 6, 70, 100, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 7, 80, 55, 40, 3:0, 3:1, TECH_HORSEBACK_RIDING
26, 8, 45, 15, 75, 1:0, 3:1, TECH_STIRRUPS
26, 9, 70, 10, 100, 3:0, 3:1, TECH_STIRRUPS
26, 10, 10, 10, 40, 2:0, 3:1, NO_TECH
26, 11, 0, 10, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
26, 13, 105, 30, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 14, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 15, 100, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 16, 100, 10, 10, 0:0, 0:1, NO_TECH
26, 17, 100, 0, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 18, 45, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 19, 120, 20, 10, 0:0, 0:1, TECH_IRON_WORKING
26, 20, 55, 0, 10, 0:0, 0:1, NO_TECH
26, 21, 60, 35, 0, 0:0, 0:1, TECH_IRON_WORKING
26, 22, 80, 15, 0, 0:0, 0:1, NO_TECH
26, 23, 40, 0, 0, 0:0, 0:1, TECH_IRON_WORKING
26, 24, 100, 0, 0, 0:0, 0:1, TECH_ARCHERY
26, 25, 100, 45, 0, 0:0, 0:1, TECH_IRON_WORKING
26, 26, 75, 15, 45, 0:0, 0:1, TECH_IRON_WORKING
26, 27, 145, 20, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 28, 120, 10, 0, 0:0, 0:1, NO_TECH
26, 29, 40, 25, 20, 0:0, 0:1, NO_TECH
27, 0, 40, 70, 40, 2:0, 3:1, NO_TECH
27, 1, 40, 35, 40, 4:0, 3:1, TECH_IRON_WORKING
27, 2, 40, 10, 35, 2:0, 3:1, TECH_ARCHERY
27, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
27, 4, 15, 10, 0, 1:0, 3:1, TECH_THE_WHEEL
27, 5, 129, 20, 40, 5:0, 3:1, NO_TECH
27, 6, 70, 100, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
27, 7, 80, 55, 105, 2:0, 3:1, TECH_HORSEBACK_RIDING
27, 8, 45, 15, 75, 1:0, 3:1, TECH_STIRRUPS
27, 9, 95, 0, 100, 2:0, 3:1, TECH_STIRRUPS
27, 10, 10, 10, 20, 2:0, 3:1, TECH_BRONZE_WORKING
27, 11, 0, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
27, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
27, 13, 105, 30, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 14, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 15, 100, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 16, 100, 10, 10, 0:0, 0:1, NO_TECH
27, 17, 100, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 18, 45, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 19, 100, 20, 10, 0:0, 0:1, TECH_IRON_WORKING
27, 20, 55, 0, 10, 0:0, 0:1, NO_TECH
27, 21, 85, 35, 20, 0:0, 0:1, TECH_IRON_WORKING
27, 22, 80, 15, 0, 0:0, 0:1, NO_TECH
27, 23, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 24, 100, 0, 0, 0:0, 0:1, TECH_ARCHERY
27, 25, 100, 45, 0, 0:0, 0:1, TECH_IRON_WORKING
27, 26, 75, 15, 45, 0:0, 0:1, TECH_IRON_WORKING
27, 27, 145, 0, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 28, 120, 0, 0, 0:0, 0:1, NO_TECH
27, 29, 40, 25, 48, 0:0, 0:1, NO_TECH
28, 0, 40, 70, 20, 2:0, 3:1, NO_TECH
28, 1, 50, 35, 40, 4:0, 3:1, TECH_IRON_WORKING
28, 2, 40, 45, 20, 2:0, 3:1, TECH_ARCHERY
28, 3, 45, 0, 0, 1:0, 3:1, TECH_STIRRUPS
28, 4, 35, 25, 10, 3:0, 3:1, TECH_THE_WHEEL
28, 5, 129, 20, 55, 5:0, 3:1, NO_TECH
28, 6, 70, 105, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 7, 80, 30, 105, 2:0, 3:1, TECH_HORSEBACK_RIDING
28, 8, 0, 15, 75, 1:0, 3:1, TECH_STIRRUPS
28, 9, 95, 0, 80, 3:0, 3:1, TECH_STIRRUPS
28, 10, 0, 10, 20, 2:0, 3:1, TECH_ARCHERY
28, 11, 0, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
28, 13, 105, 30, 50, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 14, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 15, 100, 0, 25, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 16, 80, 10, 0, 0:0, 0:1, NO_TECH
28, 17, 100, 0, 45, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 18, 45, 40, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 19, 100, 20, 10, 0:0, 0:1, TECH_IRON_WORKING
28, 20, 55, 0, 10, 0:0, 0:1, TECH_ARCHERY
28, 21, 85, 35, 20, 0:0, 0:1, TECH_IRON_WORKING
28, 22, 80, 15, 0, 0:0, 0:1, NO_TECH
28, 23, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 24, 100, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 25, 100, 0, 0, 0:0, 0:1, TECH_IRON_WORKING
28, 26, 75, 15, 45, 0:0, 0:1, TECH_IRON_WORKING
28, 27, 145, 0, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 28, 120, 0, 0, 0:0, 0:1, NO_TECH
28, 29, 40, 25, 60, 0:0, 0:1, NO_TECH
29, 0, 40, 55, 20, 2:0, 3:1, NO_TECH
29, 1, 30, 35, 40, 4:0, 3:1, TECH_IRON_WORKING
29, 2, 40, 45, 20, 2:0, 3:1, TECH_ARCHERY
29, 3, 45, 0, 20, 1:0, 3:1, TECH_STIRRUPS
29, 4, 55, 35, 10, 4:0, 3:1, TECH_IRON_WORKING
29, 5, 129, 20, 55, 5:0, 3:1, NO_TECH
29, 6, 70, 80, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
