Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
15, 23, 60, 0, 15, 0:0, 0:1, NO_TECH
15, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 25, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
15, 26, 40, 50, 0, 0:0, 0:1, TECH_ARCHERY
15, 27, 55, 0, 20, 0:0, 0:1, NO_TECH
15, 28, 60, 0, 15, 0:0, 0:1, NO_TECH
15, 29, 60, 10, 10, 0:0, 0:1, NO_TECH
16, 0, 20, 0, 20, 3:0, 1:1, NO_TECH
16, 1, 110, 35, 10, 2:0, 3:1, TECH_ARCHERY
16, 2, 45, 0, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
16, 3, 15, 30, 0, 1:0, 2:1, NO_TECH
16, 4, 45, 25, 0, 1:0, 3:1, TECH_ARCHERY
16, 5, 30, 10, 20, 1:0, 3:1, NO_TECH
16, 6, 45, 80, 40, 1:0, 3:1, NO_TECH
16, 7, 25, 20, 20, 2:0, 3:1, TECH_ARCHERY
16, 8, 30, 10, 15, 3:0, 2:1, NO_TECH
16, 9, 35, 30, 20, 1:0, 3:1, TECH_THE_WHEEL
16, 10, 60, 30, 0, 2:0, 3:1, TECH_ARCHERY
16, 11, 85, 0, 30, 1:0, 3:1, TECH_ARCHERY
16, 12, 40, 0, 10, 0:0, 0:1, NO_TECH
16, 13, 55, 70, 15, 0:0, 0:1, NO_TECH
16, 14, 40, 0, 55, 0:0, 0:1, NO_TECH
16, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 16, 100, 0, 0, 0:0, 0:1, NO_TECH
16, 17, 60, 0, 20, 0:0, 0:1, NO_TECH
16, 18, 60, 0, 10, 0:0, 0:1, NO_TECH
16, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
16, 20, 55, 45, 10, 0:0, 0:1, NO_TECH
16, 21, 40, 0, 10, 0:0, 0:1, NO_TECH
16, 22, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
16, 23, 90, 0, 15, 0:0, 0:1, NO_TECH
16, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 25, 40, 55, 0, 0:0, 0:1, TECH_ARCHERY
16, 26, 40, 60, 0, 0:0, 0:1, TECH_ARCHERY
16, 27, 55, 10, 20, 0:0, 0:1, NO_TECH
16, 28, 60, 0, 15, 0:0, 0:1, NO_TECH
16, 29, 60, 10, 0, 0:0, 0:1, NO_TECH
17, 0, 30, 0, 20, 3:0, 2:1, NO_TECH
17, 1, 110, 35, 10, 2:0, 3:1, TECH_ARCHERY
17, 2, 45, 0, 20, 2:0, 3:1, TECH_STIRRUPS
17, 3, 15, 30, 0, 1:0, 2:1, NO_TECH
17, 4, 65, 25, 0, 2:0, 3:1, TECH_ARCHERY
17, 5, 30, 10, 30, 1:0, 3:1, NO_TECH
17, 6, 35, 80, 40, 1:0, 3:1, NO_TECH
17, 7, 25, 20, 20, 2:0, 3:1, TECH_ARCHERY
17, 8, 45, 10, 20, 2:0, 3:1, TECH_BRONZE_WORKING
17, 9, 35, 30, 20, 1:0, 3:1, TECH_THE_WHEEL
17, 10, 60, 30, 0, 2:0, 3:1, TECH_ARCHERY
17, 11, 85, 0, 40, 1:0, 3:1, TECH_ARCHERY
17, 12, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
17, 13, 55, 70, 15, 0:0, 0:1, NO_TECH
17, 14, 40, 0, 75, 0:0, 0:1, NO_TECH
17, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 16, 120, 0, 0, 0:0, 0:1, NO_TECH
17, 17, 60, 0, 20, 0:0, 0:1, NO_TECH
17, 18, 60, 20, 10, 0:0, 0:1, TECH_ARCHERY
17, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
17, 20, 55, 65, 10, 0:0, 0:1, NO_TECH
17, 21, 40, 0, 10, 0:0, 0:1, NO_TECH
17, 22, 40, 0, 35, 0:0, 0:1, TECH_ARCHERY
17, 23, 90, 0, 15, 0:0, 0:1, NO_TECH
17, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 25, 40, 55, 0, 0:0, 0:1, TECH_ARCHERY
17, 26, 40, 60, 0, 0:0, 0:1, TECH_ARCHERY
17, 27, 55, 35, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
17, 28, 60, 0, 15, 0:0, 0:1, NO_TECH
17, 29, 60, 10, 0, 0:0, 0:1, NO_TECH
18, 0, 30, 0, 40, 3:0, 2:1, NO_TECH
18, 1, 110, 35, 10, 2:0, 3:1, TECH_ARCHERY
18, 2, 45, 0, 20, 2:0, 3:1, TECH_STIRRUPS
18, 3, 15, 30, 0, 1:0, 2:1, NO_TECH
18, 4, 65, 0, 0, 1:0, 3:1, TECH_ARCHERY
18, 5, 30, 10, 30, 1:0, 3:1, NO_TECH
18, 6, 35, 80, 40, 1:0, 3:1, TECH_BRONZE_WORKING
18, 7, 10, 20, 20, 2:0, 3:1, TECH_ARCHERY
18, 8, 25, 10, 20, 2:0, 3:1, TECH_BRONZE_WORKING
18, 9, 35, 50, 20, 1:0, 3:1, TECH_THE_WHEEL
18, 10, 60, 50, 0, 2:0, 3:1, TECH_ARCHERY
18, 11, 95, 0, 40, 2:0, 3:1, TECH_ARCHERY
18, 12, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
18, 13, 55, 80, 0, 0:0, 0:1, NO_TECH
18, 14, 40, 0, 60, 0:0, 0:1, NO_TECH
18, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 16, 120, 0, 0, 0:0, 0:1, NO_TECH
18, 17, 60, 0, 20, 0:0, 0:1, NO_TECH
18, 18, 60, 20, 10, 0:0, 0:1, TECH_ARCHERY
18, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
18, 20, 55, 85, 10, 0:0, 0:1, NO_TECH
18, 21, 40, 0, 10, 0:0, 0:1, NO_TECH
18, 22, 40, 0, 35, 0:0, 0:1, TECH_ARCHERY
18, 23, 90, 0, 15, 0:0, 0:1, NO_TECH
18, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 25, 40, 55, 0, 0:0, 0:1, TECH_ARCHERY
18, 26, 40, 80, 0, 0:0, 0:1, TECH_ARCHERY
18, 27, 55, 35, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
18, 28, 60, 0, 15, 0:0, 0:1, NO_TECH
18, 29, 60, 10, 0, 0:0, 0:1, NO_TECH
19, 0, 30, 0, 20, 3:0, 2:1, NO_TECH
19, 1, 110, 35, 10, 2:0, 3:1, TECH_ARCHERY
19, 2, 45, 0, 20, 2:0, 3:1, TECH_STIRRUPS
19, 3, 25, 20, 0, 2:0, 3:1, NO_TECH
19, 4, 65, 0, 0, 1:0, 3:1, TECH_ARCHERY
19, 5, 30, 10, 30, 1:0, 3:1, NO_TECH
19, 6, 35, 35, 0, 1:0, 3:1, TECH_BRONZE_WORKING
19, 7, 10, 20, 20, 2:0, 3:1, TECH_ARCHERY
19, 8, 25, 0, 20, 2:0, 3:1, TECH_BRONZE_WORKING
19, 9, 35, 40, 20, 1:0, 3:1, TECH_ARCHERY
19, 10, 60, 50, 0, 2:0, 3:1, TECH_ARCHERY
19, 11, 95, 0, 40, 2:0, 3:1, TECH_ARCHERY
19, 12, 40, 10, 10, 0:0, 0:1, TECH_ARCHERY
19, 13, 55, 80, 0, 0:0, 0:1, NO_TECH
19, 14, 40, 0, 40, 0:0, 0:1, NO_TECH
19, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
19, 16, 120, 0, 0, 0:0, 0:1, NO_TECH
19, 17, 60, 0, 20, 0:0, 0:1, NO_TECH
19, 18, 60, 20, 10, 0:0, 0:1, TECH_ARCHERY
19, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
19, 20, 55, 60, 0, 0:0, 0:1, NO_TECH
19, 21, 40, 0, 10, 0:0, 0:1, NO_TECH
19, 22, 40, 0, 35, 0:0, 0:1, TECH_ARCHERY
19, 23, 90, 25, 0, 0:0, 0:1, NO_TECH
19, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
19, 25, 40, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
19, 26, 60, 80, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
19, 27, 80, 25, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
19, 28, 60, 0, 10, 0:0, 0:1, NO_TECH
19, 29, 80, 10, 0, 0:0, 0:1, NO_TECH
20, 0, 30, 0, 20, 3:0, 2:1, NO_TECH
20, 1, 110, 10, 10, 2:0, 3:1, TECH_IRON_WORKING
20, 2, 45, 0, 10, 2:0, 3:1, TECH_STIRRUPS
20, 3, 15, 55, 0, 1:0, 3:1, NO_TECH
20, 4, 65, 0, 0, 1:0, 3:1, TECH_ARCHERY
20, 5, 30, 10, 20, 1:0, 3:1, NO_TECH
20, 6, 35, 50, 15, 1:0, 3:1, TECH_ARCHERY
20, 7, 20, 20, 20, 2:0, 3:1, TECH_ARCHERY
20, 8, 25, 0, 40, 2:0, 3:1, TECH_BRONZE_WORKING
20, 9, 35, 40, 20, 1:0, 3:1, TECH_ARCHERY
20, 10, 60, 70, 0, 2:0, 3:1, TECH_ARCHERY
20, 11, 95, 10, 40, 2:0, 3:1, TECH_ARCHERY
20, 12, 20, 10, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 13, 40, 60, 0, 0:0, 0:1, NO_TECH
20, 14, 40, 0, 50, 0:0, 0:1, NO_TECH
20, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 16, 120, 10, 0, 0:0, 0:1, NO_TECH
20, 17, 60, 0, 0, 0:0, 0:1, NO_TECH
20, 18, 60, 20, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
20, 20, 55, 70, 10, 0:0, 0:1, NO_TECH
20, 21, 40, 0, 10, 0:0, 0:1, NO_TECH
20, 22, 40, 0, 35, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 23, 90, 25, 0, 0:0, 0:1, NO_TECH
20, 24, 40, 0, 15, 0:0, 0:1, NO_TECH
20, 25, 40, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 26, 85, 70, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 27, 80, 25, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
20, 28, 60, 0, 10, 0:0, 0:1, NO_TECH
20, 29, 100, 10, 0, 0:0, 0:1, NO_TECH
21, 0, 30, 0, 0, 3:0, 2:1, NO_TECH
21, 1, 110, 0, 10, 2:0, 3:1, TECH_IRON_WORKING
21, 2, 45, 0, 10, 2:0, 3:1, TECH_STIRRUPS
21, 3, 35, 90, 0, 2:0, 3:1, NO_TECH
21, 4, 65, 0, 0, 1:0, 3:1, TECH_ARCHERY
21, 5, 30, 10, 20, 1:0, 3:1, NO_TECH
21, 6, 45, 50, 15, 1:0, 3:1, TECH_ARCHERY
21, 7, 20, 20, 20, 2:0, 3:1, TECH_ARCHERY
21, 8, 25, 0, 40, 2:0, 3:1, TECH_ENGINEERING
21, 9, 35, 50, 20, 1:0, 3:1, TECH_ARCHERY
21, 10, 60, 60, 0, 2:0, 3:1, TECH_ARCHERY
21, 11, 95, 10, 20, 2:0, 3:1, TECH_ARCHERY
21, 12, 65, 20, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 13, 20, 45, 0, 0:0, 0:1, NO_TECH
21, 14, 40, 0, 40, 0:0, 0:1, NO_TECH
21, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 16, 120, 0, 0, 0:0, 0:1, NO_TECH
21, 17, 80, 0, 0, 0:0, 0:1, NO_TECH
21, 18, 60, 20, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
21, 20, 35, 10, 10, 0:0, 0:1, NO_TECH
21, 21, 40, 0, 10, 0:0, 0:1, NO_TECH
21, 22, 40, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 23, 90, 25, 0, 0:0, 0:1, NO_TECH
21, 24, 40, 0, 15, 0:0, 0:1, NO_TECH
21, 25, 20, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 26, 85, 70, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 27, 80, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
21, 28, 60, 0, 10, 0:0, 0:1, NO_TECH
21, 29, 100, 10, 0, 0:0, 0:1, NO_TECH
22, 0, 20, 0, 0, 3:0, 3:1, NO_TECH
22, 1, 110, 20, 10, 2:0, 3:1, TECH_IRON_WORKING
22, 2, 70, 10, 0, 3:0, 3:1, TECH_STIRRUPS
22, 3, 35, 80, 0, 2:0, 3:1, NO_TECH
22, 4, 65, 0, 0, 2:0, 3:1, TECH_ARCHERY
22, 5, 30, 10, 20, 1:0, 3:1, NO_TECH
22, 6, 45, 40, 15, 1:0, 3:1, TECH_ARCHERY
22, 7, 20, 30, 20, 2:0, 3:1, TECH_ARCHERY
22, 8, 45, 0, 45, 2:0, 3:1, TECH_ENGINEERING
22, 9, 35, 30, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
22, 10, 60, 40, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
22, 11, 95, 10, 40, 2:0, 3:1, TECH_ARCHERY
22, 12, 65, 20, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 13, 70, 35, 0, 0:0, 0:1, NO_TECH
22, 14, 40, 0, 40, 0:0, 0:1, NO_TECH
22, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 16, 120, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 17, 80, 0, 0, 0:0, 0:1, NO_TECH
22, 18, 60, 60, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
22, 20, 35, 10, 10, 0:0, 0:1, NO_TECH
22, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 22, 40, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 23, 60, 25, 0, 0:0, 0:1, NO_TECH
22, 24, 40, 0, 25, 0:0, 0:1, NO_TECH
22, 25, 45, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 26, 110, 55, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 27, 65, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
22, 28, 60, 0, 10, 0:0, 0:1, NO_TECH
22, 29, 100, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 0, 20, 0, 0, 3:0, 3:1, NO_TECH
23, 1, 135, 40, 10, 4:0, 3:1, TECH_IRON_WORKING
23, 2, 70, 10, 0, 3:0, 3:1, TECH_STIRRUPS
23, 3, 20, 70, 0, 2:0, 3:1, NO_TECH
23, 4, 65, 0, 0, 1:0, 3:1, TECH_ARCHERY
23, 5, 30, 10, 20, 1:0, 3:1, NO_TECH
23, 6, 45, 55, 15, 1:0, 3:1, TECH_ARCHERY
23, 7, 20, 30, 20, 2:0, 3:1, TECH_ARCHERY
23, 8, 30, 0, 45, 2:0, 3:1, TECH_ENGINEERING
23, 9, 35, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
23, 10, 60, 40, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
23, 11, 95, 10, 40, 2:0, 3:1, TECH_ARCHERY
23, 12, 65, 35, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 13, 40, 35, 0, 0:0, 0:1, NO_TECH
23, 14, 20, 0, 20, 0:0, 0:1, NO_TECH
23, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 16, 120, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 17, 80, 0, 0, 0:0, 0:1, NO_TECH
23, 18, 60, 70, 25, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 19, 100, 10, 0, 0:0, 0:1, NO_TECH
23, 20, 35, 15, 10, 0:0, 0:1, NO_TECH
23, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 22, 40, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 23, 60, 25, 0, 0:0, 0:1, NO_TECH
23, 24, 60, 0, 45, 0:0, 0:1, NO_TECH
23, 25, 45, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 26, 110, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 27, 65, 0, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
23, 28, 60, 0, 0, 0:0, 0:1, NO_TECH
23, 29, 100, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 0, 20, 0, 0, 3:0, 3:1, NO_TECH
24, 1, 150, 65, 10, 3:0, 3:1, TECH_IRON_WORKING
24, 2, 70, 10, 0, 3:0, 3:1, TECH_STIRRUPS
24, 3, 55, 65, 0, 2:0, 3:1, NO_TECH
24, 4, 65, 0, 0, 1:0, 3:1, TECH_ARCHERY
24, 5, 30, 10, 20, 1:0, 3:1, TECH_STIRRUPS
24, 6, 45, 55, 35, 1:0, 3:1, TECH_ARCHERY
24, 7, 20, 20, 20, 2:0, 3:1, TECH_ARCHERY
24, 8, 30, 0, 45, 2:0, 3:1, TECH_ENGINEERING
24, 9, 35, 30, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
24, 10, 60, 40, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
24, 11, 95, 10, 40, 5:0, 3:1, TECH_ARCHERY
24, 12, 90, 35, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 13, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
24, 14, 20, 0, 20, 0:0, 0:1, NO_TECH
24, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
24, 16, 120, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 17, 60, 0, 15, 0:0, 0:1, NO_TECH
24, 18, 85, 65, 25, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 19, 100, 10, 0, 0:0, 0:1, NO_TECH
24, 20, 35, 25, 10, 0:0, 0:1, NO_TECH
24, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
24, 22, 40, 0, 35, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 23, 60, 45, 20, 0:0, 0:1, NO_TECH
24, 24, 60, 0, 45, 0:0, 0:1, NO_TECH
24, 25, 45, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 26, 110, 50, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 27, 65, 0, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
24, 28, 60, 0, 0, 0:0, 0:1, NO_TECH
24, 29, 100, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 0, 20, 0, 0, 3:0, 3:1, NO_TECH
25, 1, 150, 65, 10, 2:0, 3:1, TECH_IRON_WORKING
25, 2, 70, 20, 0, 5:0, 1:1, TECH_STIRRUPS
25, 3, 55, 50, 0, 2:0, 3:1, NO_TECH
25, 4, 50, 0, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 5, 30, 10, 45, 1:0, 3:1, TECH_STIRRUPS
25, 6, 45, 40, 35, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 7, 10, 20, 20, 2:0, 3:1, TECH_ARCHERY
25, 8, 30, 0, 45, 2:0, 3:1, TECH_ENGINEERING
25, 9, 35, 40, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 10, 60, 40, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 11, 85, 0, 20, 5:0, 3:1, TECH_ARCHERY
25, 12, 115, 35, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 13, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
25, 14, 50, 0, 0, 0:0, 0:1, NO_TECH
25, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
25, 16, 120, 45, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 17, 80, 20, 15, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 18, 85, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 19, 100, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 20, 15, 25, 10, 0:0, 0:1, TECH_BRONZE_WORKING
25, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
25, 22, 40, 0, 35, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 23, 60, 70, 20, 0:0, 0:1, NO_TECH
25, 24, 60, 0, 45, 0:0, 0:1, NO_TECH
25, 25, 70, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 26, 110, 40, 0, 0:0, 0:1, TECH_STIRRUPS
25, 27, 65, 0, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 28, 85, 0, 10, 0:0, 0:1, NO_TECH
25, 29, 100, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 0, 30, 0, 0, 3:0, 3:1, NO_TECH
26, 1, 150, 65, 10, 2:0, 3:1, TECH_IRON_WORKING
26, 2, 95, 20, 0, 4:0, 3:1, TECH_STIRRUPS
26, 3, 55, 30, 20, 1:0, 3:1, NO_TECH
26, 4, 50, 0, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 5, 10, 10, 45, 1:0, 3:1, TECH_STIRRUPS
26, 6, 45, 10, 35, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 7, 10, 10, 45, 2:0, 3:1, TECH_ARCHERY
26, 8, 30, 0, 20, 2:0, 3:1, TECH_ENGINEERING
26, 9, 35, 80, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 10, 60, 55, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 11, 85, 0, 20, 5:0, 3:1, TECH_HORSEBACK_RIDING
26, 12, 115, 25, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 13, 40, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 14, 20, 0, 0, 0:0, 0:1, NO_TECH
26, 15, 60, 0, 0, 0:0, 0:1, NO_TECH
26, 16, 145, 45, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 17, 80, 20, 15, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 18, 85, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 19, 100, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 20, 15, 20, 10, 0:0, 0:1, TECH_BRONZE_WORKING
26, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
26, 22, 65, 0, 35, 0:0, 0:1, TECH_STIRRUPS
26, 23, 60, 70, 20, 0:0, 0:1, NO_TECH
26, 24, 60, 0, 30, 0:0, 0:1, NO_TECH
26, 25, 70, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 26, 135, 40, 0, 0:0, 0:1, TECH_STIRRUPS
26, 27, 65, 10, 30, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 28, 85, 0, 10, 0:0, 0:1, NO_TECH
26, 29, 100, 20, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 0, 30, 0, 0, 3:0, 3:1, NO_TECH
27, 1, 150, 95, 10, 2:0, 3:1, TECH_IRON_WORKING
27, 2, 95, 20, 0, 2:0, 3:1, TECH_STIRRUPS
27, 3, 55, 30, 20, 1:0, 3:1, TECH_BRONZE_WORKING
27, 4, 50, 10, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
27, 5, 10, 10, 40, 2:0, 3:1, TECH_STIRRUPS
27, 6, 45, 20, 15, 1:0, 3:1, TECH_HORSEBACK_RIDING
27, 7, 10, 10, 45, 2:0, 3:1, TECH_ARCHERY
27, 8, 30, 0, 20, 2:0, 3:1, TECH_IRON_WORKING
27, 9, 85, 80, 20, 3:0, 2:1, TECH_HORSEBACK_RIDING
27, 10, 60, 55, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
27, 11, 110, 0, 0, 6:0, 3:1, TECH_HORSEBACK_RIDING
27, 12, 115, 45, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 13, 40, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 14, 20, 0, 0, 0:0, 0:1, NO_TECH
27, 15, 80, 0, 0, 0:0, 0:1, NO_TECH
27, 16, 125, 10, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 17, 80, 20, 15, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 18, 85, 15, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 19, 100, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 20, 35, 20, 10, 0:0, 0:1, TECH_BRONZE_WORKING
27, 21, 40, 15, 0, 0:0, 0:1, NO_TECH
27, 22, 101, 0, 0, 0:0, 0:1, TECH_STIRRUPS
27, 23, 60, 25, 20, 0:0, 0:1, NO_TECH
27, 24, 60, 0, 10, 0:0, 0:1, NO_TECH
27, 25, 95, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 26, 135, 40, 0, 0:0, 0:1, TECH_STIRRUPS
27, 27, 65, 10, 30, 0:0, 0:1, TECH_STIRRUPS
27, 28, 85, 10, 10, 0:0, 0:1, NO_TECH
27, 29, 100, 40, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 0, 30, 0, 20, 3:0, 3:1, NO_TECH
28, 1, 150, 85, 10, 2:0, 3:1, TECH_IRON_WORKING
28, 2, 95, 30, 0, 2:0, 3:1, TECH_STIRRUPS
28, 3, 55, 0, 0, 1:0, 3:1, TECH_BRONZE_WORKING
28, 4, 50, 10, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 5, 30, 10, 40, 1:0, 3:1, TECH_STIRRUPS
28, 6, 45, 40, 35, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 7, 10, 50, 25, 2:0, 3:1, TECH_ARCHERY
28, 8, 30, 0, 20, 4:0, 1:1, TECH_IRON_WORKING
28, 9, 110, 80, 20, 2:0, 3:1, TECH_HORSEBACK_RIDING
28, 10, 50, 55, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 11, 110, 0, 20, 4:0, 3:1, TECH_HORSEBACK_RIDING
28, 12, 115, 30, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 13, 40, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 14, 20, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 15, 80, 0, 0, 0:0, 0:1, NO_TECH
28, 16, 125, 0, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 17, 40, 20, 25, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 18, 85, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 19, 100, 30, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 20, 35, 10, 10, 0:0, 0:1, TECH_BRONZE_WORKING
28, 21, 40, 15, 0, 0:0, 0:1, NO_TECH
28, 22, 101, 0, 20, 0:0, 0:1, TECH_STIRRUPS
28, 23, 60, 25, 20, 0:0, 0:1, NO_TECH
28, 24, 60, 0, 10, 0:0, 0:1, NO_TECH
28, 25, 95, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 26, 135, 40, 0, 0:0, 0:1, TECH_STIRRUPS
28, 27, 65, 10, 30, 0:0, 0:1, TECH_STIRRUPS
28, 28, 65, 10, 0, 0:0, 0:1, NO_TECH
28, 29, 100, 20, 10, 0:0, 0:1, TECH_HORSEBACK_RIDING
