Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 3, 63, 1:1, 131073:983054, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 35, 23
29, 29, 63, 1:1, 327683:393221, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, -2, 17, 52
29, 63, 12, 1:1, 9830414:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 1, 0, 36
29, 63, 12, 1:1, 9437202:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -2, 23, 39
29, 63, 20, 1:1, 7798837:196610, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 0, 10, 34, 25
29, 63, 29, 1:1, 10223650:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 1, 0, 29
29, 63, 23, 1:1, 9240595:458757, UNIT_GALLEY, UNIT_GALLEY, 30, 30, -7, 1, 41, 21
29, 63, 17, 1:1, 9699379:327683, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -4, 29, 30
29, 63, 2, 1:1, 4915266:196608, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, -4, 0, 68
30, 4, 63, 1:1, 196608:6684733, UNIT_SCOUT, UNIT_SCOUT, 10, 10, 10, 0, 23, 52
30, 7, 63, 1:1, 786437:7602269, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 5, -1, 0, 26
30, 9, 63, 1:1, 458756:7012439, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 37
30, 10, 63, 1:1, 524294:7536732, UNIT_SCOUT, UNIT_BARBARIAN_HORSEMAN, 10, 20, 3, 2, 46, 22
30, 26, 63, 1:1, 458757:8126564, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 0, 0, 0, 40
30, 28, 63, 1:1, 524293:9568357, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, 12, 0, 24
30, 28, 63, 1:1, 196610:9568357, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 10, 15, 44, 22
30, 28, 63, 1:1, 327683:9568357, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 10, 7, 29, 25
30, 63, 17, 1:1, 10616931:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 2, 0, 35
30, 63, 17, 1:1, 9699379:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -3, 4, 34, 23
30, 63, 20, 1:1, 10551410:196610, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -2, 28, 37
30, 63, 29, 1:1, 10223650:196610, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 0, 0, 29
30, 63, 9, 1:1, 9961580:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 2, 0, 51
30, 63, 4, 1:1, 4915266:196608, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, 8, 0, 36
30, 63, 23, 1:1, 8716328:393220, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, -4, 0, 31
31, 10, 63, 1:1, 458757:7536732, UNIT_WARRIOR, UNIT_BARBARIAN_HORSEMAN, 20, 20, 2, 0, 31, 37
31, 16, 63, 1:1, 393220:6750251, UNIT_WARRIOR, UNIT_BARBARIAN_HORSEMAN, 20, 20, 5, -10, 16, 55
31, 28, 63, 1:1, 524293:9568357, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, 5, 0, 28
31, 28, 63, 1:1, 327683:9568357, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 7, 2, 32, 30
31, 63, 6, 1:1, 6160464:720904, UNIT_SLINGER, UNIT_SCOUT, 15, 10, 0, 11, 0, 24
31, 63, 7, 1:1, 8912966:786437, UNIT_ARCHER, UNIT_SLINGER, 25, 5, 0, 5, 0, 59
31, 63, 13, 1:1, 10158115:458752, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 38
31, 63, 13, 1:1, 4390970:458752, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -9, -2, 32, 19
31, 63, 17, 1:1, 10879058:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -3, 0, 33
31, 63, 9, 1:1, 9961580:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -3, 0, 62
31, 63, 8, 1:1, 4915266:196608, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, 5, 0, 37
31, 63, 29, 1:1, 327684:196610, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 0, 7, 33, 25
32, 0, 63, 1:1, 131073:9633852, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, 6, 24, 48
32, 1, 63, 1:1, 851975:9961580, UNIT_SPEARMAN, UNIT_ARCHER, 25, 15, 5, 0, 14, 61
32, 6, 63, 1:1, 720904:6160464, UNIT_SCOUT, UNIT_SLINGER, 10, 5, 3, 0, 18, 38
32, 12, 63, 1:1, 524293:10616931, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, -2, 0, 60
32, 28, 63, 1:1, 524293:9633852, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, 1, 0, 73
32, 29, 63, 1:1, 196610:327684, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 15, -5, 15, 45
32, 63, 2, 1:3, 9830414:65536, UNIT_ARCHER, UNKNOWN, 25, 10, -17, 13, 0, 16
32, 63, 17, 1:1, 10616931:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -6, -7, 0, 40
32, 63, 6, 1:1, 6160464:720904, UNIT_SLINGER, UNIT_SCOUT, 15, 10, -4, 7, 0, 21
32, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 8, 0, 17
32, 63, 29, 1:1, 10223650:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 36
32, 63, 29, 1:1, 327684:196610, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, -8, 4, 38, 21
32, 63, 18, 1:1, 6029390:196610, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 0, 29, 35
33, 1, 63, 1:1, 786438:3604527, UNIT_SLINGER, UNIT_SLINGER, 15, 5, 5, -6, 0, 78
33, 1, 63, 1:1, 131073:10682375, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, 0, 17, 61
33, 2, 63, 1:1, 720902:9830414, UNIT_SCYTHIAN_HORSE_ARCHER, UNIT_ARCHER, 25, 15, 5, 0, 0, 43
33, 7, 63, 1:1, 851968:7602269, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 5, -3, 21, 36
33, 9, 63, 1:1, 524290:4653118, UNIT_ARCHER, UNIT_SLINGER, 25, 5, 5, 3, 0, 68
33, 9, 63, 1:1, 589824:4653118, UNIT_SPEARMAN, UNIT_SLINGER, 25, 5, 5, -4, 8, 86
33, 20, 63, 1:1, 262144:10551410, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 10, -3, 0, 36
33, 22, 63, 1:1, 131073:11403322, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, 0, 19, 49
33, 63, 2, 1:1, 9830414:720902, UNIT_ARCHER, UNIT_SCYTHIAN_HORSE_ARCHER, 25, 20, -4, 5, 0, 25
33, 63, 7, 1:1, 8912966:851968, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 6, 0, 28
33, 63, 7, 1:1, 9764896:851968, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 3, 38, 26
33, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 9, 0, 18
33, 63, 29, 1:1, 10223650:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 30
33, 63, 13, 1:1, 10158115:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 38
33, 63, 1, 1:1, 7405658:786438, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, 0, 5, 19, 49
33, 63, 11, 1:1, 11272311:196608, UNIT_BARBARIAN_HORSEMAN, UNIT_SCOUT, 20, 10, 0, 3, 23, 38
33, 63, 1, 1:1, 9961580:851975, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, -6, 10, 0, 16
33, 63, 1, 1:1, 10354799:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 5, 28, 30
33, 63, 18, 1:1, 9044027:458756, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 38
34, 2, 63, 1:1, 131073:3801138, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 12, -2, 19, 51
34, 4, 63, 1:1, 720903:1769498, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, 5, 0, 0, 49
34, 6, 63, 1:1, 851978:6160464, UNIT_ARCHER, UNIT_SLINGER, 25, 5, 5, 2, 0, 68
34, 7, 63, 1:1, 917510:9764896, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 5, -1, 22, 37
34, 9, 63, 1:1, 458756:6422609, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 52
34, 9, 63, 1:1, 524290:7012439, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -1, 0, 53
34, 12, 63, 1:1, 524293:786443, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, 0, 0, 55
34, 13, 63, 1:1, 458752:10158115, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 5, 3, 18, 39
34, 18, 63, 1:1, 327683:6029390, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -3, 24, 27
34, 22, 63, 1:1, 458756:11337829, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, 0, 0, 43
34, 25, 63, 1:1, 655363:917517, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 0, -7, 0, 30
34, 25, 63, 1:1, 524292:917517, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 0, -10, 0, 36
34, 63, 2, 1:1, 9830414:393220, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -4, 8, 0, 26
34, 63, 2, 1:1, 3801138:393220, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -10, 9, 45, 19
34, 63, 10, 1:1, 7536732:524294, UNIT_BARBARIAN_HORSEMAN, UNIT_SCOUT, 20, 10, -7, 5, 29, 28
34, 63, 6, 1:1, 8650801:786441, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, 8, 33, 28
34, 63, 20, 1:1, 10551410:262144, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -6, 5, 27, 41
34, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 12, 0, 16
34, 63, 1, 1:1, 7405658:786438, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -2, 0, 19, 52
34, 63, 11, 1:1, 11337829:589831, UNIT_SPEARMAN, UNIT_SCOUT, 25, 10, -4, 0, 17, 36
35, 2, 63, 1:1, 393220:9830414, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 9, -4, 0, 73
35, 6, 63, 1:1, 786441:8650801, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 2, 0, 0, 35
35, 7, 63, 1:1, 458756:9764896, UNIT_SCOUT, UNIT_WARRIOR, 10, 20, 2, 1, 40, 19
35, 9, 63, 1:1, 524290:7012439, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -6, 0, 65
35, 10, 63, 1:1, 458757:6291492, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 2, 26, 46
35, 12, 63, 1:1, 655361:786443, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, -5, 0, 65
35, 18, 63, 1:1, 196610:6029390, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -1, -1, 26, 23
35, 18, 63, 1:1, 327683:6029390, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -2, -3, 31, 25
35, 18, 63, 1:1, 131073:6029390, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -5, 28, 34
35, 22, 63, 1:1, 458756:11337829, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, -6, 0, 37
35, 22, 63, 1:1, 196610:11337829, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 10, -10, 16, 58
35, 63, 7, 1:1, 9764896:458756, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -9, 3, 39, 27
35, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 11, 0, 14
35, 63, 29, 1:1, 10223650:196610, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -2, 0, 35
35, 63, 13, 1:1, 10158115:458752, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -4, -4, 0, 34
35, 63, 17, 1:1, 10879058:458757, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 31
35, 63, 7, 1:1, 8912966:458756, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -5, 0, 58
35, 63, 18, 1:1, 9044027:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -5, 0, 41
36, 1, 63, 1:1, 851975:10813556, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, -3, 11, 38, 23
36, 2, 63, 1:1, 720902:9437202, UNIT_SCYTHIAN_HORSE_ARCHER, UNIT_WARRIOR, 25, 20, 8, 1, 0, 54
36, 2, 63, 1:1, 393220:9437202, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 10, -5, 0, 52
36, 3, 63, 1:1, 196608:8519784, UNIT_SCOUT, UNIT_WARRIOR, 10, 20, 1, 3, 51, 15
36, 4, 63, 1:1, 720903:6815828, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, 5, 0, 0, 46
36, 7, 63, 1:1, 983044:10616931, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 5, -6, 14, 54
36, 9, 63, 1:1, 458756:7667806, UNIT_ARCHER, UNIT_SLINGER, 25, 5, 5, 0, 0, 74
36, 12, 63, 1:1, 589830:9699379, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -6, 0, 53
36, 12, 63, 1:1, 524293:10092617, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 43
36, 17, 63, 1:1, 458757:10879058, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 2, 0, 21, 46
36, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 11, 0, 14
36, 63, 29, 1:1, 10223650:458752, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 29
36, 63, 29, 1:1, 12386384:458752, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 0, 31, 29
36, 63, 13, 1:1, 10158115:458752, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -4, -8, 0, 38
36, 63, 17, 1:1, 10879058:458757, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -5, 0, 0, 35
36, 63, 18, 1:1, 9044027:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -5, 0, 46
36, 63, 11, 1:1, 11403322:589831, UNIT_SCOUT, UNIT_SCOUT, 10, 10, -5, -4, 32, 26
36, 63, 1, 1:1, 10813556:851975, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 3, -7, 26, 36
36, 63, 1, 1:1, 10354799:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -3, -3, 22, 40
37, 1, 63, 1:1, 1048586:10813556, UNIT_ROMAN_LEGION, UNIT_WARRIOR, 40, 20, 7, -5, 8, 100
37, 2, 63, 1:1, 720902:1966109, UNIT_SCYTHIAN_HORSE_ARCHER, UNIT_SCOUT, 25, 10, 3, 3, 0, 55
37, 2, 63, 1:1, 393220:10420336, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, 3, 0, 40
37, 7, 63, 1:1, 983044:8912966, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 4, 0, 23, 48
37, 10, 63, 1:1, 131073:7995490, UNIT_WARRIOR, UNIT_BARBARIAN_HORSE_ARCHER, 20, 10, 0, 0, 21, 37
37, 12, 63, 1:1, 589830:10092617, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -4, 0, 61
37, 12, 63, 1:1, 524293:8912966, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, -5, 0, 71
37, 17, 63, 1:1, 196610:10879058, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 5, -5, 14, 42
37, 18, 63, 1:1, 458756:6029390, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -3, -6, 0, 37
37, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 10, 0, 15
37, 63, 5, 1:1, 4980803:196608, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, 0, 0, 52
37, 63, 7, 1:1, 10879058:786437, UNIT_ARCHER, UNIT_SLINGER, 25, 5, -9, -1, 0, 38
37, 63, 11, 1:1, 11272311:196608, UNIT_BARBARIAN_HORSEMAN, UNIT_SCOUT, 20, 10, -2, 0, 25, 47
37, 63, 19, 1:1, 7667806:196610, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, -7, 5, 0, 13
37, 63, 2, 1:1, 10420336:393220, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -4, 5, 0, 29
37, 63, 2, 1:1, 12648576:393220, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 2, 0, 41
37, 63, 8, 1:1, 8847436:196608, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, 1, 0, 51
37, 63, 8, 1:1, 1769498:196608, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, -5, -4, 0, 52
37, 63, 18, 1:3, 9044027:65536, UNIT_ARCHER, UNKNOWN, 25, 15, -17, 9, 0, 13
38, 1, 63, 1:1, 1048586:7077976, UNIT_ROMAN_LEGION, UNIT_WARRIOR, 40, 20, 6, 3, 11, 72
38, 2, 63, 1:1, 720902:1966109, UNIT_SCYTHIAN_HORSE_ARCHER, UNIT_SCOUT, 25, 10, 8, -5, 0, 89
38, 6, 63, 1:1, 327683:8519784, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 5, 2, 0, 25
38, 10, 63, 1:1, 131073:7995490, UNIT_WARRIOR, UNIT_BARBARIAN_HORSE_ARCHER, 20, 10, -2, -4, 15, 52
38, 16, 63, 1:1, 131073:11468843, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, 3, 21, 38
38, 17, 63, 1:1, 196610:10879058, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 4, -9, 16, 69
38, 18, 63, 1:1, 458756:9044027, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -3, 0, 0, 41
38, 18, 63, 1:1, 196610:9044027, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 7, -4, 16, 45
38, 18, 63, 1:1, 131073:9044027, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -3, -9, 18, 49
38, 19, 63, 1:1, 196610:7667806, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, 11, -7, 9, 100
38, 23, 63, 1:1, 458757:11010067, UNIT_GALLEY, UNIT_GALLEY, 30, 30, -2, 0, 35, 26
38, 26, 63, 1:1, 524288:8126564, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 0, -4, 0, 42
38, 63, 21, 1:1, 7471195:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 10, 0, 17
38, 63, 29, 1:1, 10223650:196610, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 47
38, 63, 26, 1:1, 12058671:196610, UNIT_BARBARIAN_HORSEMAN, UNIT_WARRIOR, 20, 20, 0, 0, 35, 29
38, 63, 1, 1:1, 11993150:524290, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 2, 0, 28
38, 63, 2, 1:1, 12648576:393220, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -2, 0, 45
38, 63, 1, 1:1, 12583039:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, -7, 13, 64
39, 1, 63, 1:1, 1048586:8323140, UNIT_ROMAN_LEGION, UNIT_SCOUT, 40, 10, -2, -4, 8, 100
39, 10, 63, 1:1, 917511:10289262, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 0, 8, 37, 26
39, 10, 63, 1:1, 458757:9371727, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 4, 0, 17, 40
39, 10, 63, 1:1, 524294:10289262, UNIT_SCOUT, UNIT_WARRIOR, 10, 20, -3, 0, 57, 16
39, 16, 63, 1:1, 458757:8388710, UNIT_WARRIOR, UNIT_BARBARIAN_HORSE_ARCHER, 20, 10, 5, 0, 16, 63
39, 17, 63, 1:1, 196610:13172835, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 2, -2, 24, 41
39, 26, 63, 1:1, 458757:12058671, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 0, -3, 0, 33
39, 26, 63, 1:1, 524288:12058671, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 0, -7, 0, 43
39, 63, 1, 1:1, 11993150:1179659, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -3, 0, 43
39, 63, 13, 1:1, 10158115:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -4, -4, 0, 30
39, 63, 17, 1:1, 13172835:196610, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -4, 0, 30, 30
39, 63, 2, 1:1, 8388710:262146, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_SCOUT, 15, 10, -6, 5, 0, 20
39, 63, 3, 1:1, 8650801:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -7, -1, 23, 31
39, 63, 10, 1:1, 12517389:458757, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 46
39, 63, 10, 1:1, 9371727:458757, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -4, -9, 0, 50
39, 63, 10, 1:1, 11665530:917511, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 0, -1, 0, 34
40, 1, 63, 1:1, 1048586:11993150, UNIT_ROMAN_LEGION, UNIT_ARCHER, 40, 15, 4, 0, 8, 100
40, 6, 63, 1:1, 131073:8519784, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 4, -1, 26, 32
40, 9, 63, 1:1, 655365:5374023, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, -5, 0, 76
40, 9, 63, 1:1, 524290:1114128, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, 5, 0, 24
40, 10, 63, 1:1, 131073:10289262, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 7, -4, 18, 37
40, 20, 63, 1:1, 262144:8519784, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 6, -4, 0, 41
40, 63, 1, 1:1, 7077976:1048586, UNIT_WARRIOR, UNIT_ROMAN_LEGION, 20, 40, -7, -3, 76, 10
40, 63, 20, 1:1, 10158115:393217, UNIT_ARCHER, UNIT_GALLEY, 25, 30, -4, 5, 0, 15
40, 63, 17, 1:1, 13172835:196610, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -7, -8, 28, 31
40, 63, 2, 1:1, 8388710:262146, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_SCOUT, 15, 10, -6, 3, 0, 25
40, 63, 11, 1:1, 13631558:196608, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_SCOUT, 15, 10, 0, -2, 0, 41
40, 63, 10, 1:3, 9371727:65536, UNIT_ARCHER, UNKNOWN, 25, 18, -21, 15, 0, 8
40, 63, 23, 1:1, 8716328:589830, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, 0, 0, 27
41, 4, 63, 1:1, 720903:12976229, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 10, 0, 0, 50
41, 6, 63, 1:1, 131073:7798837, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 6, 0, 25, 27
41, 9, 63, 1:1, 524290:1114128, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, 2, 0, 28
41, 10, 63, 1:1, 131073:7995490, UNIT_WARRIOR, UNIT_BARBARIAN_HORSE_ARCHER, 20, 10, 5, -9, 10, 64
41, 11, 5, 1:1, 131073:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 0, 28, 33
41, 16, 63, 1:1, 393220:11862020, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 0, 22, 49
41, 16, 63, 1:1, 458757:8388710, UNIT_WARRIOR, UNIT_BARBARIAN_HORSE_ARCHER, 20, 10, -2, -6, 13, 51
41, 63, 4, 1:1, 12976229:196608, UNIT_BARBARIAN_HORSEMAN, UNIT_SCOUT, 20, 10, -5, 10, 38, 24
41, 63, 16, 1:1, 12451890:458757, UNIT_BARBARIAN_HORSEMAN, UNIT_WARRIOR, 20, 20, 0, -3, 28, 39
41, 63, 23, 1:1, 8716328:589830, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, -3, 0, 25
41, 63, 11, 1:1, 13631558:196608, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_SCOUT, 15, 10, 0, -6, 0, 50
41, 63, 10, 1:1, 11665530:917511, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 0, -7, 0, 43
42, 2, 63, 1:1, 655365:13631558, UNIT_SCYTHIAN_HORSE_ARCHER, UNIT_BARBARIAN_HORSE_ARCHER, 25, 10, 5, 3, 0, 68
42, 4, 63, 1:1, 720903:12976229, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 10, -6, 0, 76
42, 5, 11, 1:1, 851973:131073, UNIT_EGYPTIAN_CHARIOT_ARCHER, UNIT_WARRIOR, 35, 20, 0, -3, 0, 68
42, 6, 63, 1:1, 655367:8650801, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -6, 0, 65
42, 9, 63, 1:1, 524290:1114128, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 0, -1, 0, 31
42, 11, 5, 1:1, 458757:983049, UNIT_WARRIOR, UNIT_SWORDSMAN, 20, 35, 0, -3, 41, 15
42, 11, 5, 1:3, 393220:262147, UNIT_WARRIOR, UNKNOWN, 20, 25, 0, 0, 41, 25
42, 16, 63, 1:1, 327683:12451890, UNIT_WARRIOR, UNIT_BARBARIAN_HORSEMAN, 20, 20, 0, -3, 30, 38
42, 29, 63, 1:1, 131073:12386384, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 7, 3, 26, 30
42, 63, 29, 1:1, 12386384:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -6, -5, 32, 27
42, 63, 3, 1:1, 13762660:589829, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 5, 0, 29
42, 63, 3, 1:1, 11534456:589829, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 2, 36, 22
42, 63, 16, 1:1, 12451890:327683, UNIT_BARBARIAN_HORSEMAN, UNIT_WARRIOR, 20, 20, -7, -3, 38, 23
42, 63, 23, 1:1, 8716328:589830, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, -5, 0, 25
