Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
15, 27, 40, 0, 20, 0:0, 0:1, NO_TECH
15, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
15, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
16, 0, 30, 0, 0, 3:0, 1:1, NO_TECH
16, 1, 30, 35, 0, 1:0, 3:1, NO_TECH
16, 2, 30, 0, 20, 2:0, 2:1, TECH_BRONZE_WORKING
16, 3, 30, 25, 0, 1:0, 2:1, NO_TECH
16, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
16, 5, 60, 30, 0, 1:0, 3:1, NO_TECH
16, 6, 15, 0, 0, 1:0, 3:1, NO_TECH
16, 7, 30, 20, 20, 1:0, 3:1, TECH_ARCHERY
16, 8, 0, 0, 10, 2:0, 2:1, NO_TECH
16, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
16, 10, 0, 0, 0, 2:0, 2:1, NO_TECH
16, 11, 25, 0, 35, 2:0, 3:1, TECH_ARCHERY
16, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 13, 40, 25, 20, 0:0, 0:1, NO_TECH
16, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
16, 15, 40, 10, 30, 0:0, 0:1, NO_TECH
16, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
16, 18, 40, 25, 0, 0:0, 0:1, NO_TECH
16, 19, 40, 10, 20, 0:0, 0:1, NO_TECH
16, 20, 20, 0, 0, 0:0, 0:1, NO_TECH
16, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 22, 40, 0, 20, 0:0, 0:1, NO_TECH
16, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
16, 24, 20, 0, 0, 0:0, 0:1, NO_TECH
16, 25, 40, 10, 10, 0:0, 0:1, NO_TECH
16, 26, 20, 0, 20, 0:0, 0:1, NO_TECH
16, 27, 40, 0, 20, 0:0, 0:1, NO_TECH
16, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
16, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
17, 0, 30, 0, 0, 3:0, 1:1, NO_TECH
17, 1, 30, 45, 0, 1:0, 3:1, NO_TECH
17, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
17, 3, 30, 25, 0, 1:0, 2:1, TECH_ARCHERY
17, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
17, 5, 60, 45, 0, 1:0, 2:1, NO_TECH
17, 6, 15, 0, 0, 1:0, 3:1, NO_TECH
17, 7, 30, 40, 20, 1:0, 3:1, TECH_ARCHERY
17, 8, 0, 10, 10, 2:0, 2:1, NO_TECH
17, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
17, 10, 0, 0, 0, 2:0, 2:1, NO_TECH
17, 11, 25, 0, 35, 1:0, 3:1, TECH_ARCHERY
17, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 13, 40, 35, 0, 0:0, 0:1, NO_TECH
17, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
17, 15, 40, 10, 30, 0:0, 0:1, NO_TECH
17, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
17, 18, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
17, 19, 40, 20, 20, 0:0, 0:1, NO_TECH
17, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
17, 24, 20, 0, 0, 0:0, 0:1, NO_TECH
17, 25, 40, 10, 10, 0:0, 0:1, NO_TECH
17, 26, 20, 0, 20, 0:0, 0:1, TECH_ARCHERY
17, 27, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
17, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
17, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
18, 0, 30, 0, 0, 3:0, 1:1, NO_TECH
18, 1, 30, 45, 0, 1:0, 3:1, NO_TECH
18, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
18, 3, 10, 25, 0, 1:0, 2:1, TECH_ARCHERY
18, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
18, 5, 60, 65, 0, 1:0, 2:1, NO_TECH
18, 6, 15, 0, 0, 2:0, 3:1, NO_TECH
18, 7, 45, 55, 20, 2:0, 3:1, TECH_ARCHERY
18, 8, 0, 10, 10, 2:0, 2:1, NO_TECH
18, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
18, 10, 0, 0, 0, 2:0, 2:1, NO_TECH
18, 11, 35, 20, 40, 1:0, 3:1, TECH_ARCHERY
18, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 13, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
18, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
18, 15, 40, 10, 30, 0:0, 0:1, NO_TECH
18, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
18, 18, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
18, 19, 40, 20, 20, 0:0, 0:1, NO_TECH
18, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 21, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
18, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
18, 25, 40, 10, 10, 0:0, 0:1, NO_TECH
18, 26, 20, 0, 20, 0:0, 0:1, TECH_ARCHERY
18, 27, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
18, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
18, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
19, 0, 30, 0, 0, 3:0, 1:1, NO_TECH
19, 1, 30, 35, 0, 1:0, 3:1, NO_TECH
19, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
19, 3, 10, 25, 0, 1:0, 3:1, TECH_ARCHERY
19, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
19, 5, 50, 80, 0, 2:0, 2:1, NO_TECH
19, 6, 35, 0, 0, 2:0, 3:1, NO_TECH
19, 7, 55, 90, 20, 2:0, 3:1, TECH_ARCHERY
19, 8, 0, 10, 10, 2:0, 2:1, NO_TECH
19, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
19, 10, 0, 0, 0, 2:0, 2:1, NO_TECH
19, 11, 20, 20, 40, 1:0, 3:1, TECH_ARCHERY
19, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
19, 13, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
19, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
19, 15, 40, 35, 30, 0:0, 0:1, TECH_ARCHERY
19, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
19, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
19, 18, 40, 25, 10, 0:0, 0:1, TECH_ARCHERY
19, 19, 40, 10, 0, 0:0, 0:1, NO_TECH
19, 20, 40, 0, 10, 0:0, 0:1, NO_TECH
19, 21, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
19, 22, 40, 20, 0, 0:0, 0:1, TECH_ARCHERY
19, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
19, 24, 40, 10, 10, 0:0, 0:1, NO_TECH
19, 25, 40, 10, 10, 0:0, 0:1, NO_TECH
19, 26, 40, 10, 20, 0:0, 0:1, TECH_ARCHERY
19, 27, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
19, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
19, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
20, 0, 45, 0, 0, 3:0, 1:1, NO_TECH
20, 1, 30, 35, 0, 1:0, 3:1, NO_TECH
20, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
20, 3, 30, 25, 0, 1:0, 3:1, TECH_ARCHERY
20, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
20, 5, 80, 80, 0, 1:0, 3:1, TECH_THE_WHEEL
20, 6, 35, 0, 0, 2:0, 3:1, NO_TECH
20, 7, 65, 80, 20, 2:0, 3:1, TECH_ARCHERY
20, 8, 20, 10, 10, 2:0, 2:1, NO_TECH
20, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
20, 10, 0, 0, 0, 2:0, 1:1, NO_TECH
20, 11, 30, 20, 40, 1:0, 3:1, TECH_ARCHERY
20, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
20, 13, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
20, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 15, 40, 35, 20, 0:0, 0:1, TECH_ARCHERY
20, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 18, 40, 25, 10, 0:0, 0:1, TECH_ARCHERY
20, 19, 40, 10, 0, 0:0, 0:1, NO_TECH
20, 20, 40, 0, 10, 0:0, 0:1, NO_TECH
20, 21, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
20, 22, 40, 40, 0, 0:0, 0:1, TECH_ARCHERY
20, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 24, 40, 35, 20, 0:0, 0:1, NO_TECH
20, 25, 40, 10, 10, 0:0, 0:1, NO_TECH
20, 26, 40, 10, 20, 0:0, 0:1, TECH_ARCHERY
20, 27, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
20, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
20, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
21, 0, 45, 0, 0, 3:0, 1:1, NO_TECH
21, 1, 30, 35, 0, 1:0, 3:1, NO_TECH
21, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
21, 3, 30, 35, 0, 1:0, 2:1, TECH_ARCHERY
21, 4, 20, 0, 0, 1:0, 3:1, NO_TECH
21, 5, 80, 80, 0, 1:0, 3:1, TECH_THE_WHEEL
21, 6, 35, 0, 0, 2:0, 3:1, NO_TECH
21, 7, 65, 80, 0, 2:0, 3:1, TECH_ARCHERY
21, 8, 20, 10, 10, 1:0, 3:1, NO_TECH
21, 9, 15, 0, 0, 2:0, 1:1, TECH_ARCHERY
21, 10, 15, 0, 0, 3:0, 1:1, TECH_ARCHERY
21, 11, 30, 0, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
21, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
21, 13, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
21, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 15, 40, 35, 20, 0:0, 0:1, TECH_ARCHERY
21, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 18, 40, 35, 10, 0:0, 0:1, TECH_ARCHERY
21, 19, 60, 10, 0, 0:0, 0:1, NO_TECH
21, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 21, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
21, 22, 40, 40, 20, 0:0, 0:1, TECH_ARCHERY
21, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
21, 24, 40, 35, 20, 0:0, 0:1, NO_TECH
21, 25, 40, 10, 20, 0:0, 0:1, NO_TECH
21, 26, 40, 10, 0, 0:0, 0:1, TECH_ARCHERY
21, 27, 40, 0, 30, 0:0, 0:1, TECH_ARCHERY
21, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
21, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
22, 0, 45, 10, 0, 3:0, 1:1, NO_TECH
22, 1, 30, 55, 0, 1:0, 3:1, NO_TECH
22, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
22, 3, 10, 35, 0, 2:0, 1:1, TECH_ARCHERY
22, 4, 20, 0, 0, 1:0, 3:1, NO_TECH
22, 5, 80, 80, 0, 1:0, 3:1, TECH_THE_WHEEL
22, 6, 35, 0, 0, 2:0, 3:1, TECH_ARCHERY
22, 7, 65, 80, 0, 2:0, 3:1, TECH_ARCHERY
22, 8, 20, 10, 10, 1:0, 3:1, NO_TECH
22, 9, 15, 0, 0, 1:0, 2:1, TECH_ARCHERY
22, 10, 15, 0, 0, 1:0, 3:1, TECH_ARCHERY
22, 11, 30, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
22, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
22, 13, 40, 10, 0, 0:0, 0:1, TECH_ARCHERY
22, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 15, 40, 25, 20, 0:0, 0:1, TECH_ARCHERY
22, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 18, 40, 35, 10, 0:0, 0:1, TECH_ARCHERY
22, 19, 60, 10, 0, 0:0, 0:1, NO_TECH
22, 20, 40, 10, 0, 0:0, 0:1, NO_TECH
22, 21, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
22, 22, 40, 40, 40, 0:0, 0:1, TECH_ARCHERY
22, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
22, 24, 40, 35, 20, 0:0, 0:1, NO_TECH
22, 25, 40, 10, 20, 0:0, 0:1, NO_TECH
22, 26, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
22, 27, 40, 0, 30, 0:0, 0:1, TECH_ARCHERY
22, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
22, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
23, 0, 45, 35, 0, 3:0, 1:1, NO_TECH
23, 1, 30, 55, 0, 1:0, 3:1, NO_TECH
23, 2, 45, 0, 20, 3:0, 2:1, TECH_BRONZE_WORKING
23, 3, 10, 10, 0, 2:0, 1:1, TECH_ARCHERY
23, 4, 20, 0, 0, 1:0, 3:1, NO_TECH
23, 5, 80, 80, 0, 1:0, 3:1, TECH_THE_WHEEL
23, 6, 35, 0, 0, 2:0, 3:1, TECH_ARCHERY
23, 7, 85, 15, 0, 2:0, 3:1, TECH_ARCHERY
23, 8, 20, 10, 0, 1:0, 3:1, NO_TECH
23, 9, 15, 0, 0, 2:0, 1:1, TECH_ARCHERY
23, 10, 25, 10, 0, 1:0, 3:1, TECH_ARCHERY
23, 11, 20, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
23, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
23, 13, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
23, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
23, 15, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
23, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 18, 40, 35, 10, 0:0, 0:1, TECH_ARCHERY
23, 19, 80, 10, 0, 0:0, 0:1, NO_TECH
23, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 21, 60, 0, 20, 0:0, 0:1, TECH_ARCHERY
23, 22, 40, 20, 40, 0:0, 0:1, TECH_ARCHERY
23, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
23, 24, 60, 35, 20, 0:0, 0:1, NO_TECH
23, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
23, 26, 20, 0, 0, 0:0, 0:1, TECH_ARCHERY
23, 27, 40, 0, 10, 0:0, 0:1, TECH_ARCHERY
23, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
23, 29, 60, 10, 10, 0:0, 0:1, NO_TECH
24, 0, 45, 35, 0, 4:0, 1:1, NO_TECH
24, 1, 30, 75, 0, 1:0, 3:1, NO_TECH
24, 2, 35, 0, 40, 3:0, 2:1, TECH_BRONZE_WORKING
24, 3, 10, 10, 0, 2:0, 2:1, TECH_ARCHERY
24, 4, 35, 0, 0, 2:0, 3:1, NO_TECH
24, 5, 80, 55, 0, 2:0, 3:1, TECH_THE_WHEEL
24, 6, 35, 0, 0, 2:0, 3:1, TECH_ARCHERY
24, 7, 85, 15, 0, 2:0, 3:1, TECH_ARCHERY
24, 8, 20, 10, 0, 1:0, 3:1, NO_TECH
24, 9, 15, 0, 0, 1:0, 2:1, TECH_ARCHERY
24, 10, 25, 10, 0, 1:0, 3:1, TECH_ARCHERY
24, 11, 20, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
24, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
24, 13, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
24, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
24, 15, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
24, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
24, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
24, 18, 40, 45, 20, 0:0, 0:1, TECH_ARCHERY
24, 19, 80, 0, 0, 0:0, 0:1, NO_TECH
24, 20, 40, 10, 0, 0:0, 0:1, NO_TECH
24, 21, 60, 0, 15, 0:0, 0:1, TECH_ARCHERY
24, 22, 40, 10, 40, 0:0, 0:1, TECH_ARCHERY
24, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
24, 24, 60, 35, 0, 0:0, 0:1, NO_TECH
24, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
24, 26, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
24, 27, 40, 0, 10, 0:0, 0:1, TECH_ARCHERY
24, 28, 55, 10, 10, 0:0, 0:1, NO_TECH
24, 29, 60, 10, 10, 0:0, 0:1, TECH_ARCHERY
25, 0, 45, 35, 10, 4:0, 1:1, NO_TECH
25, 1, 50, 80, 0, 2:0, 3:1, NO_TECH
25, 2, 35, 0, 40, 2:0, 3:1, TECH_BRONZE_WORKING
25, 3, 10, 10, 0, 2:0, 2:1, TECH_ARCHERY
25, 4, 35, 0, 0, 1:0, 3:1, NO_TECH
25, 5, 80, 55, 0, 1:0, 3:1, TECH_THE_WHEEL
25, 6, 35, 10, 15, 1:0, 3:1, TECH_ARCHERY
25, 7, 85, 15, 40, 2:0, 3:1, TECH_ARCHERY
25, 8, 35, 10, 0, 2:0, 3:1, NO_TECH
25, 9, 15, 0, 0, 1:0, 2:1, TECH_ARCHERY
25, 10, 0, 10, 0, 1:0, 3:1, TECH_ARCHERY
25, 11, 20, 25, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
25, 13, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
25, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
25, 15, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
25, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
25, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
25, 18, 40, 45, 20, 0:0, 0:1, TECH_ARCHERY
25, 19, 80, 0, 0, 0:0, 0:1, NO_TECH
25, 20, 40, 10, 0, 0:0, 0:1, NO_TECH
25, 21, 60, 0, 15, 0:0, 0:1, TECH_ARCHERY
25, 22, 40, 20, 40, 0:0, 0:1, TECH_ARCHERY
25, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
25, 24, 60, 25, 10, 0:0, 0:1, NO_TECH
25, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
25, 26, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
25, 27, 40, 0, 10, 0:0, 0:1, TECH_ARCHERY
25, 28, 55, 35, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
25, 29, 40, 10, 10, 0:0, 0:1, TECH_ARCHERY
26, 0, 45, 35, 10, 4:0, 1:1, NO_TECH
26, 1, 50, 80, 0, 1:0, 3:1, NO_TECH
26, 2, 35, 0, 40, 2:0, 3:1, TECH_BRONZE_WORKING
26, 3, 10, 10, 0, 1:0, 2:1, TECH_ARCHERY
26, 4, 35, 0, 0, 1:0, 3:1, NO_TECH
26, 5, 80, 55, 0, 1:0, 3:1, TECH_THE_WHEEL
26, 6, 20, 35, 15, 1:0, 3:1, TECH_ARCHERY
26, 7, 85, 20, 40, 2:0, 3:1, TECH_ENGINEERING
26, 8, 35, 10, 0, 1:0, 3:1, NO_TECH
26, 9, 15, 10, 0, 1:0, 2:1, TECH_ARCHERY
26, 10, 0, 10, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 11, 30, 15, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
26, 13, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
26, 14, 60, 10, 0, 0:0, 0:1, NO_TECH
26, 15, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
26, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
26, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
26, 18, 40, 45, 20, 0:0, 0:1, TECH_ARCHERY
26, 19, 80, 0, 0, 0:0, 0:1, TECH_ARCHERY
26, 20, 40, 30, 20, 0:0, 0:1, NO_TECH
26, 21, 60, 0, 20, 0:0, 0:1, TECH_ARCHERY
26, 22, 40, 45, 40, 0:0, 0:1, TECH_ARCHERY
26, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
26, 24, 60, 25, 10, 0:0, 0:1, NO_TECH
26, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
26, 26, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
26, 27, 40, 0, 10, 0:0, 0:1, TECH_ARCHERY
26, 28, 55, 55, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
26, 29, 40, 10, 10, 0:0, 0:1, TECH_ARCHERY
27, 0, 45, 0, 10, 4:0, 1:1, NO_TECH
27, 1, 50, 60, 0, 1:0, 3:1, NO_TECH
27, 2, 35, 0, 40, 1:0, 3:1, TECH_BRONZE_WORKING
27, 3, 25, 10, 0, 2:0, 2:1, TECH_ARCHERY
27, 4, 35, 0, 0, 1:0, 3:1, NO_TECH
27, 5, 95, 65, 0, 2:0, 3:1, TECH_ENGINEERING
27, 6, 20, 35, 15, 1:0, 3:1, TECH_ARCHERY
27, 7, 85, 20, 40, 2:0, 3:1, TECH_ENGINEERING
27, 8, 15, 10, 0, 1:0, 3:1, NO_TECH
27, 9, 15, 10, 0, 1:0, 2:1, TECH_ARCHERY
27, 10, 0, 10, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
27, 11, 20, 25, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
27, 12, 40, 10, 0, 0:0, 0:1, NO_TECH
27, 13, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
27, 14, 60, 10, 0, 0:0, 0:1, TECH_ARCHERY
27, 15, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
27, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
27, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
27, 18, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
27, 19, 80, 0, 0, 0:0, 0:1, TECH_ARCHERY
27, 20, 40, 30, 20, 0:0, 0:1, NO_TECH
27, 21, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
27, 22, 40, 45, 40, 0:0, 0:1, TECH_ARCHERY
27, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
27, 24, 60, 35, 10, 0:0, 0:1, NO_TECH
27, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
27, 26, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
27, 27, 40, 0, 10, 0:0, 0:1, TECH_ARCHERY
27, 28, 55, 55, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
27, 29, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 0, 45, 0, 10, 4:0, 1:1, NO_TECH
28, 1, 50, 55, 0, 1:0, 3:1, NO_TECH
28, 2, 45, 0, 40, 2:0, 3:1, TECH_BRONZE_WORKING
28, 3, 25, 20, 0, 2:0, 2:1, TECH_ARCHERY
28, 4, 15, 0, 0, 1:0, 3:1, NO_TECH
28, 5, 65, 45, 0, 5:0, 2:1, TECH_ENGINEERING
28, 6, 20, 25, 15, 1:0, 3:1, TECH_ARCHERY
28, 7, 85, 20, 20, 1:0, 3:1, TECH_ENGINEERING
28, 8, 15, 10, 0, 1:0, 3:1, NO_TECH
28, 9, 15, 10, 20, 1:0, 2:1, TECH_ARCHERY
28, 10, 15, 10, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 11, 30, 10, 10, 1:0, 3:1, TECH_HORSEBACK_RIDING
28, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
28, 13, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 14, 60, 10, 0, 0:0, 0:1, TECH_ARCHERY
28, 15, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
28, 17, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 18, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
28, 19, 80, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 20, 40, 30, 20, 0:0, 0:1, TECH_ARCHERY
28, 21, 60, 0, 15, 0:0, 0:1, TECH_ARCHERY
28, 22, 40, 45, 40, 0:0, 0:1, TECH_ARCHERY
28, 23, 20, 0, 0, 0:0, 0:1, NO_TECH
28, 24, 60, 35, 20, 0:0, 0:1, NO_TECH
28, 25, 40, 0, 10, 0:0, 0:1, NO_TECH
28, 26, 40, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 27, 40, 0, 10, 0:0, 0:1, TECH_ARCHERY
28, 28, 55, 45, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 29, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
29, 0, 45, 0, 10, 4:0, 1:1, NO_TECH
29, 1, 30, 75, 0, 1:0, 3:1, NO_TECH
29, 2, 45, 20, 40, 2:0, 3:1, TECH_BRONZE_WORKING
29, 3, 25, 20, 0, 2:0, 2:1, TECH_ARCHERY
29, 4, 15, 0, 0, 1:0, 3:1, NO_TECH
29, 5, 95, 50, 0, 4:0, 3:1, TECH_ENGINEERING
29, 6, 20, 25, 15, 1:0, 3:1, TECH_ARCHERY
29, 7, 85, 55, 20, 1:0, 3:1, TECH_ENGINEERING
29, 8, 15, 10, 20, 1:0, 3:1, NO_TECH
29, 9, 25, 0, 0, 1:0, 2:1, TECH_ARCHERY
29, 10, 0, 0, 0, 1:0, 3:1, TECH_HORSEBACK_RIDING
29, 11, 10, 10, 10, 1:0, 3:1, TECH_HORSEBACK_RIDING
29, 12, 20, 0, 0, 0:0, 0:1, NO_TECH
29, 13, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
29, 14, 60, 0, 0, 0:0, 0:1, TECH_ARCHERY
29, 15, 40, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
29, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
29, 17, 20, 0, 0, 0:0, 0:1, TECH_ARCHERY
29, 18, 40, 20, 10, 0:0, 0:1, TECH_ARCHERY
29, 19, 80, 45, 0, 0:0, 0:1, TECH_ARCHERY
29, 20, 40, 30, 20, 0:0, 0:1, TECH_ARCHERY
29, 21, 60, 0, 15, 0:0, 0:1, TECH_ARCHERY
29, 22, 40, 45, 40, 0:0, 0:1, TECH_HORSEBACK_RIDING
29, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
29, 24, 60, 35, 20, 0:0, 0:1, NO_TECH
