Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
16, CIVILIZATION_SUMERIA, 1, 4, 3, 1, 1, 0, 0, 0, 11, 1, 58, 11, 5, 2, 8, 1, 10, 12, 11, 11, 0, 3, 0, 0
16, CIVILIZATION_KUMASI, 1, 3, 3, 3, 2, 0, 0, 0, 7, 0, 91, 10, 4, 3, 6, 1, 5, 8, 7, 12, 0, 2, 0, 0
16, CIVILIZATION_VALLETTA, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 116, 10, 4, 3, 6, 1, 3, 9, 7, 12, 0, 2, 0, 0
16, CIVILIZATION_PRESLAV, 1, 5, 4, 3, 3, 0, 0, 0, 7, 3, 90, 10, 5, 2, 5, 0, 1, 17, 7, 10, 0, 5, 0, 0
16, CIVILIZATION_JAKARTA, 1, 4, 3, 3, 2, 0, 0, 0, 7, 1, 91, 10, 4, 4, 6, 1, 4, 11, 7, 12, 0, 3, 0, 0
16, CIVILIZATION_AMSTERDAM, 1, 3, 3, 3, 2, 0, 0, 0, 7, 0, 91, 10, 4, 3, 6, 1, 3, 8, 7, 12, 0, 2, 0, 0
16, CIVILIZATION_KANDY, 1, 5, 4, 3, 3, 0, 0, 0, 7, 2, 104, 9, 5, 2, 6, 0, 1, 15, 7, 10, 0, 5, 0, 0
17, CIVILIZATION_SCYTHIA, 1, 2, 3, 2, 1, 0, 0, 0, 9, 3, 113, 0, 3, 1, 8, 0, 10, 5, 9, 10, 0, 1, 0, 0
17, CIVILIZATION_ROME, 1, 3, 2, 3, 7, 0, 0, 0, 11, 4, 211, 11, 4, 4, 15, 2, 17, 8, 11, 12, 0, 2, 0, 0
17, CIVILIZATION_RUSSIA, 1, 5, 3, 3, 3, 0, 0, 0, 15, 2, 84, 9, 5, 4, 9, 2, 9, 14, 15, 10, 0, 5, 0, 0
17, CIVILIZATION_SUMERIA, 1, 4, 4, 2, 2, 0, 0, 0, 11, 1, 67, 14, 5, 2, 9, 2, 9, 12, 11, 11, 0, 3, 0, 0
17, CIVILIZATION_KUMASI, 1, 3, 3, 3, 2, 0, 0, 0, 7, 0, 97, 11, 4, 3, 6, 1, 5, 9, 7, 13, 0, 2, 0, 0
17, CIVILIZATION_VALLETTA, 1, 3, 3, 3, 2, 0, 0, 0, 7, 2, 122, 11, 4, 3, 6, 1, 3, 9, 7, 12, 0, 2, 0, 0
17, CIVILIZATION_PRESLAV, 1, 5, 4, 3, 3, 0, 0, 0, 7, 3, 95, 10, 5, 2, 5, 0, 1, 17, 7, 10, 0, 5, 0, 0
17, CIVILIZATION_JAKARTA, 1, 4, 3, 3, 2, 0, 0, 0, 7, 2, 97, 11, 4, 4, 6, 1, 4, 11, 7, 12, 0, 3, 0, 0
17, CIVILIZATION_AMSTERDAM, 1, 3, 3, 3, 2, 0, 0, 0, 7, 0, 97, 11, 4, 3, 6, 1, 3, 8, 7, 12, 0, 2, 0, 0
17, CIVILIZATION_KANDY, 1, 5, 4, 3, 3, 0, 0, 0, 7, 2, 111, 10, 5, 2, 6, 0, 1, 15, 7, 10, 0, 5, 0, 0
18, CIVILIZATION_SCYTHIA, 2, 3, 3, 2, 2, 0, 0, 0, 16, 3, 121, 2, 4, 4, 8, 2, 12, 8, 16, 10, 0, 2, 0, 0
18, CIVILIZATION_ROME, 1, 3, 3, 4, 7, 0, 0, 0, 12, 4, 185, 14, 4, 4, 20, 3, 16, 7, 12, 12, 0, 2, 0, 0
18, CIVILIZATION_RUSSIA, 1, 5, 3, 4, 3, 0, 0, 0, 15, 2, 93, 11, 5, 4, 9, 2, 9, 14, 15, 10, 0, 5, 0, 0
18, CIVILIZATION_SUMERIA, 1, 4, 4, 2, 2, 0, 0, 0, 11, 1, 76, 4, 5, 2, 9, 2, 9, 12, 11, 11, 0, 3, 0, 0
18, CIVILIZATION_KUMASI, 1, 4, 3, 4, 2, 0, 0, 0, 7, 0, 103, 12, 4, 4, 6, 1, 5, 11, 7, 13, 0, 3, 0, 0
18, CIVILIZATION_VALLETTA, 1, 4, 3, 4, 2, 0, 0, 0, 7, 2, 128, 12, 4, 4, 6, 1, 3, 12, 7, 12, 0, 3, 0, 0
18, CIVILIZATION_PRESLAV, 1, 5, 4, 4, 3, 0, 0, 0, 7, 3, 101, 11, 5, 2, 5, 0, 1, 17, 7, 10, 0, 5, 0, 0
18, CIVILIZATION_JAKARTA, 1, 4, 4, 4, 2, 0, 0, 0, 7, 2, 103, 12, 4, 4, 6, 1, 4, 11, 7, 12, 0, 3, 0, 0
18, CIVILIZATION_AMSTERDAM, 1, 3, 3, 4, 2, 0, 0, 0, 7, 0, 103, 12, 4, 3, 6, 1, 3, 8, 7, 12, 0, 2, 0, 0
18, CIVILIZATION_KANDY, 1, 5, 4, 4, 3, 0, 0, 0, 7, 2, 118, 11, 5, 2, 6, 0, 1, 15, 7, 10, 0, 5, 0, 0
19, CIVILIZATION_SCYTHIA, 2, 3, 3, 2, 3, 0, 0, 0, 16, 3, 129, 4, 4, 4, 8, 2, 12, 8, 16, 10, 0, 2, 0, 0
